;roomType;roomPrice;roomURL;hostType;rating;countReviews;;Kitchen;Smoking allowed;Pool;Laundry room;Dryer;WiFi;Ethernet connection;TV;Pets Allowed;Patio;Crib;Bedroom 2;Baby bath;Unavailable: Lock on bedroom door;Sauna;Refrigerator;Waterfront;View;Long term stays allowed;Breakfast;Bedroom;Lock on bedroom door;High Chair;Lit path to the guest entrance;HDTV;Elevator;Accessible;Security Cameras;Bathroom;Smoke Alarm;EV Charger;Parking;Fire pit;Microwave;Washer;Luggage Dropoff Allowed;Air Conditioning;Hot Tub;Bathtub;Carbon Monoxide Alarm
572;Apartamento;413.0;https://www.airbnb.com/rooms/1022696961773790056?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235125_5lbjHtME4YpsFJBN&previous_page_section_name=1000&federated_search_id=93f60b0e-cccb-4697-89bb-7e8103dab4f0;preferido;5.0;22;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
573;Suíte;365.0;https://www.airbnb.com/rooms/629578149546061291?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235125_YKih983T2KnlG9Q%2B&previous_page_section_name=1000&federated_search_id=93f60b0e-cccb-4697-89bb-7e8103dab4f0;preferido;4.98;66;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
574;Suíte;106.0;https://www.airbnb.com/rooms/49975262?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235125_5BLpsLZQCrwnGK8w&previous_page_section_name=1000&federated_search_id=93f60b0e-cccb-4697-89bb-7e8103dab4f0;no_class;4.64;69;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1
575;Chalé;615.0;https://www.airbnb.com/rooms/899874461468385633?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235125_dQX06QnvD7yeJPMu&previous_page_section_name=1000&federated_search_id=93f60b0e-cccb-4697-89bb-7e8103dab4f0;preferido;5.0;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
576;Pousada;262.0;https://www.airbnb.com/rooms/1051358013769946551?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235125_huu4JYM3UVVlLfP%2F&previous_page_section_name=1000&federated_search_id=93f60b0e-cccb-4697-89bb-7e8103dab4f0;no_class;4.75;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
577;Pousada;262.0;https://www.airbnb.com/rooms/1051358013769946551?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235139_S6O%2B1eyZTrrYO%2Fqo&previous_page_section_name=1000&federated_search_id=6beed01b-6797-4f0a-8c51-a748aa47cff2;no_class;4.75;4;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;1;1;0;0;1
578;Microcasa;494.0;https://www.airbnb.com/rooms/684042437357265446?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235139_%2Bj8MGSHPNC85aDif&previous_page_section_name=1000&federated_search_id=6beed01b-6797-4f0a-8c51-a748aa47cff2;preferido;4.95;44;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
579;Chalé;615.0;https://www.airbnb.com/rooms/899874461468385633?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235139_bqc%2FBriHq2DfFBZX&previous_page_section_name=1000&federated_search_id=6beed01b-6797-4f0a-8c51-a748aa47cff2;preferido;5.0;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
580;Pousada;189.0;https://www.airbnb.com/rooms/1104409718902419716?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235139_qHr9Zl8V%2BQTm3rNm&previous_page_section_name=1000&federated_search_id=6beed01b-6797-4f0a-8c51-a748aa47cff2;no_class;;;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;1;0;0;1
581;Casa;118.0;https://www.airbnb.com/rooms/653621991389745443?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235139_ZVZqQroO4f7nCwtW&previous_page_section_name=1000&federated_search_id=6beed01b-6797-4f0a-8c51-a748aa47cff2;no_class;4.74;117;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
582;Casa;506.0;https://www.airbnb.com/rooms/1139263406184846802?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235139_PI5p9qs9PkVW7QUg&previous_page_section_name=1000&federated_search_id=6beed01b-6797-4f0a-8c51-a748aa47cff2;no_class;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
583;Apartamento;365.0;https://www.airbnb.com/rooms/21023422?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235139_lOiCsg1dC3F84Ixt&previous_page_section_name=1000&federated_search_id=6beed01b-6797-4f0a-8c51-a748aa47cff2;preferido;4.98;90;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1
584;Casa;366.0;https://www.airbnb.com/rooms/623360021197406673?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235139_1e1Gluddfi4FmoaF&previous_page_section_name=1000&federated_search_id=6beed01b-6797-4f0a-8c51-a748aa47cff2;preferido;4.99;127;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1
585;Hotel;340.0;https://www.airbnb.com/rooms/25515994?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235139_ytl0BdTmpZn1aCBH&previous_page_section_name=1000&federated_search_id=6beed01b-6797-4f0a-8c51-a748aa47cff2;preferido;4.88;216;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0
586;Quarto;263.0;https://www.airbnb.com/rooms/30440972?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235139_9iJSslMzb7ujudw6&previous_page_section_name=1000&federated_search_id=6beed01b-6797-4f0a-8c51-a748aa47cff2;preferido;4.95;37;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;1
587;Apartamento;413.0;https://www.airbnb.com/rooms/1022679838082124435?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235139_9m7ry4ulSdukIbP6&previous_page_section_name=1000&federated_search_id=6beed01b-6797-4f0a-8c51-a748aa47cff2;preferido;5.0;16;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;1
588;Pousada;298.0;https://www.airbnb.com/rooms/738160186555737403?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235139_xxw5qCLpQZB1dFAE&previous_page_section_name=1000&federated_search_id=6beed01b-6797-4f0a-8c51-a748aa47cff2;no_class;;;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
589;Quarto;233.0;https://www.airbnb.com/rooms/24914035?adults=2&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1054329502&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235139_AVpxqBBxbwC%2BJp%2Bi&previous_page_section_name=1000&federated_search_id=6beed01b-6797-4f0a-8c51-a748aa47cff2;preferido;4.82;186;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;1
590;Casa;92.0;https://www.airbnb.com/rooms/779136799127974296?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235139_rV%2FwwjdUnSeJTKPC&previous_page_section_name=1000&federated_search_id=6beed01b-6797-4f0a-8c51-a748aa47cff2;preferido;4.74;87;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
591;Apartamento;336.0;https://www.airbnb.com/rooms/849433387200782618?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235139_ackMHkGOB2SKQjRh&previous_page_section_name=1000&federated_search_id=6beed01b-6797-4f0a-8c51-a748aa47cff2;preferido;4.95;20;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1
592;Quarto;115.0;https://www.airbnb.com/rooms/26641138?adults=2&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1352885850&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235139_dEcKVtIg2Ml9iOX5&previous_page_section_name=1000&federated_search_id=6beed01b-6797-4f0a-8c51-a748aa47cff2;preferido;4.94;344;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;0;1
593;;;https://www.airbnb.com/rooms/601198201244119320?adults=2&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1379556912&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235156_g6k5ZJ8FMXkPD1tV&previous_page_section_name=1000&federated_search_id=18742066-47a2-4e0f-93f9-b49e220de8d2;preferido;4.91;32;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0
594;Microcasa;662.0;https://www.airbnb.com/rooms/35807452?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235156_gWsgJ8EkERiJ18NH&previous_page_section_name=1000&federated_search_id=18742066-47a2-4e0f-93f9-b49e220de8d2;preferido;4.99;401;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
595;Apartamento;517.0;https://www.airbnb.com/rooms/811619786528516894?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235156_hhw1JM9TSAI1WbRt&previous_page_section_name=1000&federated_search_id=18742066-47a2-4e0f-93f9-b49e220de8d2;preferido;5.0;15;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0
596;Casa;228.0;https://www.airbnb.com/rooms/844863957780836773?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235156_Sio9Ze4stqdAakke&previous_page_section_name=1000&federated_search_id=18742066-47a2-4e0f-93f9-b49e220de8d2;preferido;4.95;42;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;1
597;Apartamento;466.0;https://www.airbnb.com/rooms/47752571?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235156_E0VM9GeFgM5ayxc6&previous_page_section_name=1000&federated_search_id=18742066-47a2-4e0f-93f9-b49e220de8d2;preferido;4.98;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
598;Contêiner;578.0;https://www.airbnb.com/rooms/843319113977921115?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235156_tlxFmVXeA7JpAj8s&previous_page_section_name=1000&federated_search_id=18742066-47a2-4e0f-93f9-b49e220de8d2;preferido;5.0;21;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1
599;Cabana;634.0;https://www.airbnb.com/rooms/928065644745353424?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235156_femjTpfMBuTHmm4U&previous_page_section_name=1000&federated_search_id=18742066-47a2-4e0f-93f9-b49e220de8d2;preferido;4.92;36;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1
600;Quarto;84.0;https://www.airbnb.com/rooms/788622681762846681?adults=2&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1552165192&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235156_USBj0FBfMUPkpNMH&previous_page_section_name=1000&federated_search_id=18742066-47a2-4e0f-93f9-b49e220de8d2;no_class;4.33;45;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
601;Chalé;347.0;https://www.airbnb.com/rooms/1121201967385547793?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235156_8vtAiL%2BxkX9d8sMw&previous_page_section_name=1000&federated_search_id=18742066-47a2-4e0f-93f9-b49e220de8d2;no_class;5.0;5;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;1
602;Chalé;984.0;https://www.airbnb.com/rooms/918944747164782644?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235156_wRRQoj3u2xAjPmvy&previous_page_section_name=1000&federated_search_id=18742066-47a2-4e0f-93f9-b49e220de8d2;preferido;5.0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
603;Chalé;333.0;https://www.airbnb.com/rooms/625934358695734136?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235156_VYcbmUjMenNuXS2%2B&previous_page_section_name=1000&federated_search_id=18742066-47a2-4e0f-93f9-b49e220de8d2;preferido;4.88;57;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0
604;Quarto;345.0;https://www.airbnb.com/rooms/839355211173294675?adults=2&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1694123489&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235156_LR9r0hy1GnARKnYl&previous_page_section_name=1000&federated_search_id=18742066-47a2-4e0f-93f9-b49e220de8d2;superhost;4.50;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
605;Apartamento;408.0;https://www.airbnb.com/rooms/961826262732488345?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235156_ve%2FuvvFv%2BnNB56Uy&previous_page_section_name=1000&federated_search_id=18742066-47a2-4e0f-93f9-b49e220de8d2;preferido;4.94;35;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1
606;Suíte;106.0;https://www.airbnb.com/rooms/30932590?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235171_pZB6uq9Xv4KMu5U4&previous_page_section_name=1000&federated_search_id=bb1073ef-03cd-408a-bc8a-34ede49be34f;no_class;4.75;89;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1
607;Cabana;742.0;https://www.airbnb.com/rooms/913081586433609261?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235171_cPvE5BDjqpda4Lw4&previous_page_section_name=1000&federated_search_id=bb1073ef-03cd-408a-bc8a-34ede49be34f;superhost;4.92;12;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1;0;1
608;Cabana;501.0;https://www.airbnb.com/rooms/1057548073224298480?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235171_a6dnCUJI4QwII4hl&previous_page_section_name=1000&federated_search_id=bb1073ef-03cd-408a-bc8a-34ede49be34f;superhost;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
609;Loft;416.0;https://www.airbnb.com/rooms/928365051064452534?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235171_vUCwILI%2FK%2F94CAWg&previous_page_section_name=1000&federated_search_id=bb1073ef-03cd-408a-bc8a-34ede49be34f;preferido;5.0;20;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;1
610;Hotel;340.0;https://www.airbnb.com/rooms/25779969?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235171_voZt%2BogSrPqkvBLF&previous_page_section_name=1000&federated_search_id=bb1073ef-03cd-408a-bc8a-34ede49be34f;preferido;4.79;217;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;1
611;Quarto;390.0;https://www.airbnb.com/rooms/22389115?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235171_H352JILROss6XaPY&previous_page_section_name=1000&federated_search_id=bb1073ef-03cd-408a-bc8a-34ede49be34f;preferido;4.93;14;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
612;Cabana;406.0;https://www.airbnb.com/rooms/35308439?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235171_W95ueXgNM3blkL0k&previous_page_section_name=1000&federated_search_id=bb1073ef-03cd-408a-bc8a-34ede49be34f;preferido;4.93;186;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1
613;Quarto;106.0;https://www.airbnb.com/rooms/654185824690626539?adults=2&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1528121036&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235171_MOM0ZgpPbafGjz34&previous_page_section_name=1000&federated_search_id=bb1073ef-03cd-408a-bc8a-34ede49be34f;no_class;4.68;100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
614;Quarto;322.0;https://www.airbnb.com/rooms/29946845?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235171_rMNRbatdrqzNNPT5&previous_page_section_name=1000&federated_search_id=bb1073ef-03cd-408a-bc8a-34ede49be34f;preferido;4.93;138;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
615;Quarto;184.0;https://www.airbnb.com/rooms/44551747?adults=2&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1356971311&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235171_HjkBwMZ2HMj128ap&previous_page_section_name=1000&federated_search_id=bb1073ef-03cd-408a-bc8a-34ede49be34f;no_class;4.82;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
616;Apartamento;521.0;https://www.airbnb.com/rooms/791285173513814961?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235171_o5Pwgu%2B51yc741V0&previous_page_section_name=1000&federated_search_id=bb1073ef-03cd-408a-bc8a-34ede49be34f;preferido;4.89;79;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1
617;Casa;221.0;https://www.airbnb.com/rooms/941110252145011704?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235171_2L10qZCBskjxUX3Q&previous_page_section_name=1000&federated_search_id=bb1073ef-03cd-408a-bc8a-34ede49be34f;preferido;5.0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
618;Cabana;635.0;https://www.airbnb.com/rooms/945707759275865764?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235171_1HWDRoQPdL1%2FFeqf&previous_page_section_name=1000&federated_search_id=bb1073ef-03cd-408a-bc8a-34ede49be34f;preferido;4.94;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
619;Casa;500.0;https://www.airbnb.com/rooms/718910888509079011?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235171_NoV09I1r%2Fc3YCrSC&previous_page_section_name=1000&federated_search_id=bb1073ef-03cd-408a-bc8a-34ede49be34f;preferido;4.90;52;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
620;Apartamento;690.0;https://www.airbnb.com/rooms/46217959?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235171_99FvhRwoLOZ8fctq&previous_page_section_name=1000&federated_search_id=bb1073ef-03cd-408a-bc8a-34ede49be34f;superhost;4.91;164;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1
621;Chalé;347.0;https://www.airbnb.com/rooms/1121255712633290953?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235186_j3X3SPzCh5oeHCXW&previous_page_section_name=1000&federated_search_id=f0d63a04-3ee1-473a-90fe-91e4fd177fdc;no_class;5.0;3;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1
622;Casa;445.0;https://www.airbnb.com/rooms/16613798?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235186_DoAVZU8rFxhYpw9X&previous_page_section_name=1000&federated_search_id=f0d63a04-3ee1-473a-90fe-91e4fd177fdc;preferido;4.95;313;0;1;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0
623;Apartamento;661.0;https://www.airbnb.com/rooms/44572459?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235186_TbXqzUW7crqc8KHB&previous_page_section_name=1000&federated_search_id=f0d63a04-3ee1-473a-90fe-91e4fd177fdc;preferido;4.93;192;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1
624;Apartamento;428.0;https://www.airbnb.com/rooms/53866831?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235186_ogxN%2Fv%2F61SECMoZD&previous_page_section_name=1000&federated_search_id=f0d63a04-3ee1-473a-90fe-91e4fd177fdc;preferido;4.92;91;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1
625;Chalé;459.0;https://www.airbnb.com/rooms/892908979026307854?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235186_K5Ylasyt%2BxMULSrv&previous_page_section_name=1000&federated_search_id=f0d63a04-3ee1-473a-90fe-91e4fd177fdc;preferido;5.0;16;0;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;1
626;Cabana;1.0;https://www.airbnb.com/rooms/1028306924485075887?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235186_hfjh3m4INSjOvV2L&previous_page_section_name=1000&federated_search_id=f0d63a04-3ee1-473a-90fe-91e4fd177fdc;preferido;5.0;24;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1;0;1
627;Hotel;340.0;https://www.airbnb.com/rooms/25510068?adults=2&search_mode=regular_search&check_in=2024-09-17&check_out=2024-09-19&source_impression_id=p3_1716235186_%2B9LT%2FFLcQiq9AX1K&previous_page_section_name=1000&federated_search_id=f0d63a04-3ee1-473a-90fe-91e4fd177fdc;superhost;4.75;252;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
